id_no,tweet_id,tweet_created_at,tweet_text,in_reply to status_id,in_reply_to_screen_name,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,favorite_count,retweet_count,source,user_location,entities,followers_count,foliowing,friends_count,follow_request_sent,user_name,user_protected,user-verified,lang,user_description,geo_enabled,user_screen_name,user_statuses_count,tweet_truncated,tweet_is_quote_status
410,1288006275058610177,2020-07-28 07:00:00,You stole my picture? https://t.co/ZTrsKwOZKs,None,None,None,None,None,205,16,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1288006273938739200, 'id_str': '1288006273938739200', 'indices': [22, 45], 'media_url': 'http://pbs.twimg.com/media/Ed_q4cqX0AA8Olc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ed_q4cqX0AA8Olc.jpg', 'url': 'https://t.co/ZTrsKwOZKs', 'display_url': 'pic.twitter.com/ZTrsKwOZKs', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1288006275058610177/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 451, 'h': 486, 'resize': 'fit'}, 'medium': {'w': 451, 'h': 486, 'resize': 'fit'}, 'small': {'w': 451, 'h': 486, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
411,1287945876917321729,2020-07-28 03:00:00,Not sure which emoji to use https://t.co/wzHfmJ0UR9,None,None,None,None,None,112,12,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1287945875856199680, 'id_str': '1287945875856199680', 'indices': [28, 51], 'media_url': 'http://pbs.twimg.com/media/Ed-z80RWkAA4_5g.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ed-z80RWkAA4_5g.jpg', 'url': 'https://t.co/wzHfmJ0UR9', 'display_url': 'pic.twitter.com/wzHfmJ0UR9', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1287945876917321729/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 409, 'h': 468, 'resize': 'fit'}, 'medium': {'w': 409, 'h': 468, 'resize': 'fit'}, 'small': {'w': 409, 'h': 468, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
412,1287885479623393282,2020-07-27 23:00:00,You are my rose you are my FA https://t.co/R7XCB9p76J,None,None,None,None,None,143,23,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1287885478054723585, 'id_str': '1287885478054723585', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/media/Ed99BM7WAAEh1BU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ed99BM7WAAEh1BU.jpg', 'url': 'https://t.co/R7XCB9p76J', 'display_url': 'pic.twitter.com/R7XCB9p76J', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1287885479623393282/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 386, 'h': 329, 'resize': 'fit'}, 'large': {'w': 386, 'h': 329, 'resize': 'fit'}, 'medium': {'w': 386, 'h': 329, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
413,1287825080949628932,2020-07-27 19:00:00,Wo le ke cao https://t.co/oOFUrYIVO7,None,None,None,None,None,67,6,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1287825079892684801, 'id_str': '1287825079892684801', 'indices': [13, 36], 'media_url': 'http://pbs.twimg.com/media/Ed9GFkPXsAEAbPn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ed9GFkPXsAEAbPn.jpg', 'url': 'https://t.co/oOFUrYIVO7', 'display_url': 'pic.twitter.com/oOFUrYIVO7', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1287825080949628932/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 318, 'h': 394, 'resize': 'fit'}, 'small': {'w': 318, 'h': 394, 'resize': 'fit'}, 'large': {'w': 318, 'h': 394, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,ht,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
414,1287764683517300736,2020-07-27 15:00:00,This is ape dung https://t.co/61y4rtfwFj,None,None,None,None,None,171,21,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1287764681969537024, 'id_str': '1287764681969537024', 'indices': [17, 40], 'media_url': 'http://pbs.twimg.com/media/Ed8PJ8cWkAAJ4-f.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ed8PJ8cWkAAJ4-f.jpg', 'url': 'https://t.co/61y4rtfwFj', 'display_url': 'pic.twitter.com/61y4rtfwFj', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1287764683517300736/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 374, 'h': 470, 'resize': 'fit'}, 'medium': {'w': 374, 'h': 470, 'resize': 'fit'}, 'small': {'w': 374, 'h': 470, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
415,1287704285967417346,2020-07-27 11:00:00,I know you mouse https://t.co/0tbt2AgVWw,None,None,None,None,None,110,5,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1287704284709167104, 'id_str': '1287704284709167104', 'indices': [17, 40], 'media_url': 'http://pbs.twimg.com/media/Ed7YOXHWoAAuHsw.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ed7YOXHWoAAuHsw.jpg', 'url': 'https://t.co/0tbt2AgVWw', 'display_url': 'pic.twitter.com/0tbt2AgVWw', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1287704285967417346/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 362, 'h': 478, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 362, 'h': 478, 'resize': 'fit'}, 'large': {'w': 362, 'h': 478, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
416,1287643887071375361,2020-07-27 07:00:00,Have seed come beat me https://t.co/flpUjS217o,None,None,None,None,None,101,7,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1287643885959815169, 'id_str': '1287643885959815169', 'indices': [23, 46], 'media_url': 'http://pbs.twimg.com/media/Ed6hSsPWoAE3OUo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ed6hSsPWoAE3OUo.jpg', 'url': 'https://t.co/flpUjS217o', 'display_url': 'pic.twitter.com/flpUjS217o', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1287643887071375361/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 392, 'h': 425, 'resize': 'fit'}, 'medium': {'w': 392, 'h': 425, 'resize': 'fit'}, 'large': {'w': 392, 'h': 425, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
417,1287583488993120260,2020-07-27 03:00:00,555 https://t.co/7OP7UgvGo7,None,None,None,None,None,78,6,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1287583487944470534, 'id_str': '1287583487944470534', 'indices': [4, 27], 'media_url': 'http://pbs.twimg.com/media/Ed5qXEGWsAYUcW2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ed5qXEGWsAYUcW2.jpg', 'url': 'https://t.co/7OP7UgvGo7', 'display_url': 'pic.twitter.com/7OP7UgvGo7', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1287583488993120260/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 392, 'h': 418, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 392, 'h': 418, 'resize': 'fit'}, 'large': {'w': 392, 'h': 418, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,und,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
418,1287523091804033026,2020-07-26 23:00:00,Play OOXX together? https://t.co/LSgYZ59jLH,None,None,None,None,None,99,15,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1287523090759585792, 'id_str': '1287523090759585792', 'indices': [20, 43], 'media_url': 'http://pbs.twimg.com/media/Ed4zbfDWkAAq3M-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ed4zbfDWkAAq3M-.jpg', 'url': 'https://t.co/LSgYZ59jLH', 'display_url': 'pic.twitter.com/LSgYZ59jLH', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1287523091804033026/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 383, 'h': 473, 'resize': 'fit'}, 'small': {'w': 383, 'h': 473, 'resize': 'fit'}, 'large': {'w': 383, 'h': 473, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
419,1287462694392651777,2020-07-26 19:00:00,Chi Ou-chou https://t.co/XOCud6a3xV,None,None,None,None,None,68,4,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1287462692064768006, 'id_str': '1287462692064768006', 'indices': [12, 35], 'media_url': 'http://pbs.twimg.com/media/Ed38f0YWsAYLe2m.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ed38f0YWsAYLe2m.jpg', 'url': 'https://t.co/XOCud6a3xV', 'display_url': 'pic.twitter.com/XOCud6a3xV', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1287462694392651777/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 374, 'h': 472, 'resize': 'fit'}, 'medium': {'w': 374, 'h': 472, 'resize': 'fit'}, 'large': {'w': 374, 'h': 472, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,ht,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
420,1287402299296448512,2020-07-26 15:00:01,...... https://t.co/TOvsX2qqcs,None,None,None,None,None,739,141,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1287402296897425410, 'id_str': '1287402296897425410', 'indices': [7, 30], 'media_url': 'http://pbs.twimg.com/media/Ed3FkW2X0AI6_8C.png', 'media_url_https': 'https://pbs.twimg.com/media/Ed3FkW2X0AI6_8C.png', 'url': 'https://t.co/TOvsX2qqcs', 'display_url': 'pic.twitter.com/TOvsX2qqcs', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1287402299296448512/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 579, 'h': 680, 'resize': 'fit'}, 'large': {'w': 737, 'h': 866, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 737, 'h': 866, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,und,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
421,1287341897011343360,2020-07-26 11:00:00,I miss jing jing https://t.co/ECiqR4Ba9t,None,None,None,None,None,69,5,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1287341896076013569, 'id_str': '1287341896076013569', 'indices': [17, 40], 'media_url': 'http://pbs.twimg.com/media/Ed2OokQWsAEOUZ9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ed2OokQWsAEOUZ9.jpg', 'url': 'https://t.co/ECiqR4Ba9t', 'display_url': 'pic.twitter.com/ECiqR4Ba9t', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1287341897011343360/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 328, 'h': 445, 'resize': 'fit'}, 'medium': {'w': 328, 'h': 445, 'resize': 'fit'}, 'small': {'w': 328, 'h': 445, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
422,1287281499008630785,2020-07-26 07:00:00,HELP https://t.co/YgnX2Ch5aO,None,None,None,None,None,160,15,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1287281497892847617, 'id_str': '1287281497892847617', 'indices': [5, 28], 'media_url': 'http://pbs.twimg.com/media/Ed1Xs7fWAAEXbKK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ed1Xs7fWAAEXbKK.jpg', 'url': 'https://t.co/YgnX2Ch5aO', 'display_url': 'pic.twitter.com/YgnX2Ch5aO', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1287281499008630785/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 383, 'h': 456, 'resize': 'fit'}, 'large': {'w': 383, 'h': 456, 'resize': 'fit'}, 'small': {'w': 383, 'h': 456, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
423,1287281499008630785,2020-07-26 07:00:00,HELP https://t.co/YgnX2Ch5aO,None,None,None,None,None,160,15,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1287281497892847617, 'id_str': '1287281497892847617', 'indices': [5, 28], 'media_url': 'http://pbs.twimg.com/media/Ed1Xs7fWAAEXbKK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ed1Xs7fWAAEXbKK.jpg', 'url': 'https://t.co/YgnX2Ch5aO', 'display_url': 'pic.twitter.com/YgnX2Ch5aO', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1287281499008630785/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 383, 'h': 456, 'resize': 'fit'}, 'large': {'w': 383, 'h': 456, 'resize': 'fit'}, 'small': {'w': 383, 'h': 456, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
424,1287221101152669696,2020-07-26 03:00:00,You only fall in love with me https://t.co/sSyQgpEMhA,None,None,None,None,None,202,36,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1287221100053757952, 'id_str': '1287221100053757952', 'indices': [30, 53], 'media_url': 'http://pbs.twimg.com/media/Ed0gxUAXgAAP2p5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Ed0gxUAXgAAP2p5.jpg', 'url': 'https://t.co/sSyQgpEMhA', 'display_url': 'pic.twitter.com/sSyQgpEMhA', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1287221101152669696/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 462, 'h': 536, 'resize': 'fit'}, 'small': {'w': 462, 'h': 536, 'resize': 'fit'}, 'large': {'w': 462, 'h': 536, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
425,1287160703045042180,2020-07-25 23:00:00,Question https://t.co/bHNXJyOTUq,None,None,None,None,None,85,13,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1287160702067777536, 'id_str': '1287160702067777536', 'indices': [9, 32], 'media_url': 'http://pbs.twimg.com/media/Edzp1r-XoAAiF2u.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Edzp1r-XoAAiF2u.jpg', 'url': 'https://t.co/bHNXJyOTUq', 'display_url': 'pic.twitter.com/bHNXJyOTUq', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1287160703045042180/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 336, 'h': 422, 'resize': 'fit'}, 'medium': {'w': 336, 'h': 422, 'resize': 'fit'}, 'large': {'w': 336, 'h': 422, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
426,1287100305331675138,2020-07-25 19:00:00,MDZZ https://t.co/tqQILZ4ESV,None,None,None,None,None,77,5,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1287100304224395264, 'id_str': '1287100304224395264', 'indices': [5, 28], 'media_url': 'http://pbs.twimg.com/media/Edyy6EeXoAAFhhT.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Edyy6EeXoAAFhhT.jpg', 'url': 'https://t.co/tqQILZ4ESV', 'display_url': 'pic.twitter.com/tqQILZ4ESV', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1287100305331675138/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 392, 'h': 470, 'resize': 'fit'}, 'medium': {'w': 392, 'h': 470, 'resize': 'fit'}, 'small': {'w': 392, 'h': 470, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,et,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
427,1287039907198898179,2020-07-25 15:00:00,You come? I come? https://t.co/YSrvfwdLJj,None,None,None,None,None,123,11,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1287039906209030148, 'id_str': '1287039906209030148', 'indices': [18, 41], 'media_url': 'http://pbs.twimg.com/media/Edx7-cVXYAQUflN.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Edx7-cVXYAQUflN.jpg', 'url': 'https://t.co/YSrvfwdLJj', 'display_url': 'pic.twitter.com/YSrvfwdLJj', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1287039907198898179/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 392, 'h': 399, 'resize': 'fit'}, 'small': {'w': 392, 'h': 399, 'resize': 'fit'}, 'medium': {'w': 392, 'h': 399, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
428,1286979508961247232,2020-07-25 11:00:00,I ca https://t.co/lix7bYWDCO,None,None,None,None,None,127,13,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1286979508030013440, 'id_str': '1286979508030013440', 'indices': [5, 28], 'media_url': 'http://pbs.twimg.com/media/EdxFCzlWAAApM18.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EdxFCzlWAAApM18.jpg', 'url': 'https://t.co/lix7bYWDCO', 'display_url': 'pic.twitter.com/lix7bYWDCO', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1286979508961247232/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 355, 'h': 485, 'resize': 'fit'}, 'medium': {'w': 355, 'h': 485, 'resize': 'fit'}, 'large': {'w': 355, 'h': 485, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,und,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
429,1286919111528906752,2020-07-25 07:00:00,Sweating https://t.co/SOfM9NxBDR,None,None,None,None,None,74,12,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1286919110174158848, 'id_str': '1286919110174158848', 'indices': [9, 32], 'media_url': 'http://pbs.twimg.com/media/EdwOHMCXsAA25mS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EdwOHMCXsAA25mS.jpg', 'url': 'https://t.co/SOfM9NxBDR', 'display_url': 'pic.twitter.com/SOfM9NxBDR', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1286919111528906752/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 339, 'h': 444, 'resize': 'fit'}, 'small': {'w': 339, 'h': 444, 'resize': 'fit'}, 'large': {'w': 339, 'h': 444, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
430,1286858713454739456,2020-07-25 03:00:00,Eat my Tomato Combos https://t.co/sOctUekMqJ,None,None,None,None,None,197,42,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1286858712381087751, 'id_str': '1286858712381087751', 'indices': [21, 44], 'media_url': 'http://pbs.twimg.com/media/EdvXLkuXYAcnlS4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EdvXLkuXYAcnlS4.jpg', 'url': 'https://t.co/sOctUekMqJ', 'display_url': 'pic.twitter.com/sOctUekMqJ', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1286858713454739456/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 462, 'h': 411, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 462, 'h': 411, 'resize': 'fit'}, 'medium': {'w': 462, 'h': 411, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
431,1286798315309457410,2020-07-24 23:00:00,Heart plug plug https://t.co/giVhoZa8hk,None,None,None,None,None,134,14,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1286798314298576899, 'id_str': '1286798314298576899', 'indices': [16, 39], 'media_url': 'http://pbs.twimg.com/media/EdugP8VWkAMn1VU.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EdugP8VWkAMn1VU.jpg', 'url': 'https://t.co/giVhoZa8hk', 'display_url': 'pic.twitter.com/giVhoZa8hk', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1286798315309457410/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 327, 'h': 384, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 327, 'h': 384, 'resize': 'fit'}, 'large': {'w': 327, 'h': 384, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
432,1286737919009591297,2020-07-24 19:00:00,Merry Christmas https://t.co/0FOpUFdfOt,None,None,None,None,None,79,10,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1286737917335998464, 'id_str': '1286737917335998464', 'indices': [16, 39], 'media_url': 'http://pbs.twimg.com/media/EdtpUYHWkAARtYi.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EdtpUYHWkAARtYi.jpg', 'url': 'https://t.co/0FOpUFdfOt', 'display_url': 'pic.twitter.com/0FOpUFdfOt', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1286737919009591297/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 462, 'h': 582, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 462, 'h': 582, 'resize': 'fit'}, 'medium': {'w': 462, 'h': 582, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,et,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
433,1286677519727505409,2020-07-24 15:00:00,I want https://t.co/3exdO4jyMK,None,None,None,None,None,227,22,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1286677518565728256, 'id_str': '1286677518565728256', 'indices': [7, 30], 'media_url': 'http://pbs.twimg.com/media/EdsyYtKXYAAf7LL.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EdsyYtKXYAAf7LL.jpg', 'url': 'https://t.co/3exdO4jyMK', 'display_url': 'pic.twitter.com/3exdO4jyMK', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1286677519727505409/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 392, 'h': 482, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 392, 'h': 482, 'resize': 'fit'}, 'small': {'w': 392, 'h': 482, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
434,1286617121569542144,2020-07-24 11:00:00,Character is lazy https://t.co/Zhxncl39wI,None,None,None,None,None,454,73,MokouBot,,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1286617120646795267, 'id_str': '1286617120646795267', 'indices': [18, 41], 'media_url': 'http://pbs.twimg.com/media/Edr7dFYWkAMRWc1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Edr7dFYWkAMRWc1.jpg', 'url': 'https://t.co/Zhxncl39wI', 'display_url': 'pic.twitter.com/Zhxncl39wI', 'expanded_url': 'https://twitter.com/itdoesnteggs/status/1286617121569542144/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 447, 'h': 469, 'resize': 'fit'}, 'small': {'w': 447, 'h': 469, 'resize': 'fit'}, 'medium': {'w': 447, 'h': 469, 'resize': 'fit'}}}]}",26524,False,1,False,MokouBot,False,False,en,"Give you drugs | None of the images are created by myself, they are all made by @jokanhiyou",False,itdoesnteggs,8480,False,False
